5996.52,6065.84,6185.23, ,3036.37,3020.97,3311.93, ,
6044.51,6007.55,6379.26, ,3137.96,3080.95,3242.49, ,
6073.78,6083.32,6338.11, ,3024.01,3099.92,3244.56, ,

6038.27,6052.24,6300.87, ,3066.11,3067.28,3266.32, ,
31.8493,32.3921,83.472, ,51.0548,33.6475,32.2565, ,
