0.0233834,0.0269442,0.029146,0.0301139,0.0291216,0.0659437,0.0784082, ,0.0202475,0.0201859,0.0216987,0.023977,0.0239618,0.0473878,0.0498779, ,0.021903,0.021524,0.0221694,0.0217595,0.0220635,0.0337803,0.0371149, ,0.0245571,0.0200815,0.0277476,0.0270355,0.0297003,0.0975709,0.0619602, ,0.0234046,0.0258992,0.0316525,0.0290155,0.0250854,0.0481043,0.0395374, ,0.0260704,0.0250843,0.0341589,0.027508,0.0419405,0.040956,0.0401478, ,0.0594282,0.027247,0.0242634,0.0283921,0.0259182,0.0613918,0.0280149, ,
0.0257821,0.0269275,0.0315897,0.0293536,0.0305858,0.0636852,0.0804675, ,0.0205083,0.0214725,0.0223448,0.022316,0.021281,0.0459507,0.0430861, ,0.0303731,0.019269,0.0227194,0.0226188,0.0266943,0.03584,0.0479681, ,0.0257742,0.0268364,0.0273941,0.025903,0.0215402,0.039499,0.034472, ,0.0246828,0.0258527,0.0293908,0.0353513,0.0340953,0.0361564,0.0457737, ,0.0232909,0.0241945,0.0334084,0.0297329,0.0282345,0.032645,0.0445533, ,0.057014,0.0275319,0.0276787,0.0280285,0.0283971,0.0279369,0.0367029, ,
0.0250781,0.0290446,0.0311205,0.0320373,0.0303788,0.0677836,0.0929163, ,0.0204864,0.0210202,0.0216484,0.0231161,0.0232985,0.0461364,0.0514691, ,0.0220063,0.020221,0.0215511,0.0239351,0.0272717,0.0326705,0.0450366, ,0.0228097,0.0232184,0.0270245,0.0282388,0.0263314,0.0371535,0.0455716, ,0.0229654,0.0262117,0.0394335,0.0285649,0.0250335,0.0413761,0.0500119, ,0.0274076,0.026475,0.0293205,0.0249276,0.0248187,0.0349247,0.0445323, ,0.0667801,0.0238359,0.0318165,0.0246773,0.0249836,0.0664628,0.0306213, ,
0.0221958,0.0274842,0.0290551,0.0287933,0.0286808,0.0681226,0.0850415, ,0.0209727,0.0201843,0.022006,0.0234673,0.0228882,0.0483656,0.0688808, ,0.0205731,0.0255454,0.0209954,0.025111,0.0280588,0.0354276,0.0612042, ,0.0247715,0.0227017,0.0230782,0.029119,0.0250785,0.0389111,0.0402, ,0.0271606,0.0226045,0.0268757,0.0293343,0.0333493,0.0571942,0.036998, ,0.0279889,0.0251675,0.0248096,0.0285022,0.0227914,0.0425651,0.0520875, ,0.0456369,0.0281196,0.0320885,0.0241742,0.026845,0.0287945,0.0322547, ,
0.0221138,0.0264249,0.0291159,0.0293553,0.029078,0.0665753,0.0893753, ,0.0203218,0.0213499,0.0201011,0.0232065,0.022805,0.059299,0.0654564, ,0.0208864,0.0250845,0.0217028,0.0239475,0.021477,0.0334508,0.0520184, ,0.020596,0.0201483,0.0262012,0.0277278,0.0270314,0.0405312,0.0605369, ,0.0243905,0.0212786,0.0279884,0.0292838,0.0281947,0.0347004,0.0396342, ,0.0300283,0.0268238,0.0304339,0.0262227,0.0271542,0.0375903,0.0391376, ,0.0293839,0.0263109,0.0274839,0.0266054,0.0250871,0.0299146,0.0323324, ,
0.0221903,0.0268435,0.0292506,0.02932,0.029269,0.0670383,0.0830002, ,0.0226209,0.0222013,0.0230641,0.0264592,0.0247507,0.0511129,0.0566669, ,0.0234334,0.0225427,0.0213943,0.0228817,0.023351,0.0350602,0.0518293, ,0.021184,0.0201149,0.0215733,0.0230727,0.0206833,0.0336356,0.0455003, ,0.0191646,0.0267217,0.0252435,0.0265174,0.0302458,0.0361781,0.0474381, ,0.0284693,0.0198531,0.0346274,0.0291696,0.0289373,0.0545053,0.0579808, ,0.0436616,0.0207393,0.0273325,0.0259383,0.0265236,0.0524445,0.0339146, ,
0.0236955,0.0270548,0.0296726,0.0318711,0.0303967,0.0693197,0.071703, ,0.0228157,0.0236797,0.0221577,0.0228827,0.0226281,0.0478029,0.0656776, ,0.0206509,0.0201464,0.0218401,0.0214367,0.0202417,0.0332587,0.0396049, ,0.0239644,0.0231085,0.0260212,0.0307016,0.0277078,0.0339308,0.0276411, ,0.028101,0.0279284,0.0297539,0.0297914,0.0288677,0.0515661,0.0323792, ,0.0230379,0.0266633,0.0288479,0.0247071,0.029088,0.0306323,0.0404513, ,0.128918,0.031462,0.0289237,0.0255165,0.0281487,0.0288999,0.0294456, ,
0.0233312,0.0280147,0.0296783,0.0294154,0.0282106,0.0685105,0.0830431, ,0.0215266,0.0212717,0.0216286,0.0233436,0.0230651,0.0496683,0.0644116, ,0.0198996,0.0251756,0.02441,0.0241296,0.0212526,0.0391748,0.0335197, ,0.0245395,0.0232847,0.0238395,0.0248997,0.0265954,0.0322549,0.0376666, ,0.0222793,0.0223875,0.030966,0.0264986,0.0347543,0.0328803,0.0415928, ,0.0270231,0.0248792,0.0294714,0.0256031,0.0259547,0.0317376,0.0301805, ,0.0618718,0.0240943,0.0251114,0.0278707,0.0220592,0.0306597,0.0337894, ,
0.0247016,0.0287635,0.0296764,0.0292623,0.0290413,0.066539,0.0732579, ,0.0228977,0.0242355,0.0234385,0.0247533,0.0240633,0.0539865,0.069262, ,0.0261805,0.020792,0.0198724,0.0231707,0.0234277,0.0480928,0.0432396, ,0.0269568,0.0204837,0.0236475,0.0240171,0.0225616,0.0328877,0.0419557, ,0.0217373,0.0219915,0.0236759,0.0236702,0.0252469,0.0427985,0.0419452, ,0.024297,0.0215049,0.0300653,0.031446,0.0302577,0.0311761,0.0296211, ,0.0337181,0.0269964,0.0330155,0.0301785,0.0269051,0.0303857,0.0391951, ,
0.02442,0.0283101,0.031286,0.0296097,0.0286486,0.0703759,0.0632026, ,0.0199842,0.0214536,0.0223763,0.022824,0.0232761,0.0547471,0.0492644, ,0.0219221,0.0207956,0.0238152,0.0234971,0.0206933,0.0433054,0.0375907, ,0.0225449,0.0210476,0.023576,0.0256014,0.0276246,0.0307381,0.0424819, ,0.0296504,0.0224409,0.0234866,0.0268953,0.0293429,0.0334594,0.0346475, ,0.0284851,0.0218637,0.0315826,0.0253887,0.0250685,0.0291388,0.0410464, ,0.0219212,0.0257659,0.0323088,0.0285852,0.0254254,0.0306072,0.0312142, ,
