2.17071,1.27239,0.946397, ,6.82071,21.8298,9.59721, ,
2.28341,1.24991,1.11102, ,7.16297,1.76987,20.1182, ,
2.14261,1.0042,0.908947, ,29.8768,17.7212,39.6014, ,

2.19891,1.1755,0.988789, ,14.6202,13.7736,23.1056, ,
0.0608448,0.121473,0.0877739, ,10.789,8.65207,12.43, ,
