Comunication range: 4,
5133.62,4809.43,3399.92,7806.53,4318.35, ,3271.13,3205.17,1855.31,4405.7,4863.5, ,2009.87,3271.86,2719.19,3797.52,5008.69, ,1389.53,1757.07,3712.68,2803.66,1418.85, ,
5278.99,5393.47,5721.4,1674.38,3767.87, ,2649.64,2736.65,5637.16,8463.93,2140.32, ,2575.31,2248.08,3821.86,3944.74,1828.11, ,1978.8,1452.8,1491.48,5094.73,2589.84, ,
5241.72,5254.94,4046.5,8409.18,2870.89, ,2839.01,5413.25,3011.88,5794.22,3125.6, ,1955.68,2044.78,2504.27,4891.41,3389.49, ,1743.16,1634.15,1324.38,2481.48,2614.94, ,
3795.8,4510.68,4726.28,11032.6,6129.61, ,2774.58,2249.73,2968.9,4731.86,1751.46, ,1743.77,3014.13,2135.76,7772.08,2908.38, ,1542.72,1776.28,2224.38,2901.07,2134.3, ,
3835.76,4290.97,3621.19,8999.49,3269.27, ,2158.81,2077.32,4574.02,5413.96,2124.25, ,1757.35,2287.15,3679.21,2259.89,1878.78, ,1485.22,1790.53,1426.63,3727.82,897.83, ,
3533.02,4072.05,4540.96,10476.8,3881.59, ,2588.52,2432.55,2401.92,5098.16,3628.2, ,2167.28,2379.72,2961.22,4132.27,1006.75, ,2731.13,1769.18,1759.71,2854.04,2042.07, ,
4195.08,4221.73,3794.22,5519.16,4203.86, ,2137.76,2200,4506.91,3865.07,1915.46, ,1816.2,2673.03,1804.93,5272.38,1977.97, ,1637.88,1580.49,1465.5,4357.95,1725.83, ,
4953.88,4787.31,3890.69,7827.22,4773.19, ,4015.64,3011.5,2009.03,4463.51,2162.12, ,2115.34,2163,2346.94,6325.41,1753.83, ,1385.82,1808,1524.44,3980.64,2089.74, ,
4312.94,4549.33,5733.88,5908.81,6136.73, ,5383.18,2822.14,2083.97,4055.37,1145.59, ,2694.02,1984.72,2059.25,3560.95,1338.71, ,1524.03,2347.55,4167.48,4178.48,1243.66, ,
3877.8,4199.03,6356.23,5554.8,4487.33, ,3701.47,2888.02,2126.71,4394.07,3209.19, ,1699.4,2037.27,2286.86,6813.32,1628.96, ,1625.21,1670.51,2063.26,3247.41,2582.17, ,
4178.49,3950.36,3587.29,9182.75,1602.77, ,2913.16,2932.98,6051.06,6559.02,6013.43, ,2329.45,1934.33,2395.15,6555.94,3809.16, ,2400.08,2380.09,1636.37,3729.26,1990.95, ,
4646.89,5514.41,4197.04,4678.68,4262.21, ,2346.63,2127.06,2650.54,4687.85,1246.37, ,1951.46,2303.76,3062.95,5334.65,1201.62, ,1894.99,1832.04,1621.66,2638.37,1622.78, ,
5676.88,4433.87,6265.74,8965.85,1391.26, ,3156.57,3020.54,2474.77,4770.47,3062.51, ,2946.39,2515.64,1742.32,3196.28,868.46, ,1395.96,1539.84,1544.59,4008.21,2786.89, ,
4579.83,5354.78,4173,9354.39,4579.95, ,3079.78,3200.3,2506.83,8506.52,2013.38, ,1635.87,2005.57,3019.7,7098.33,4350.42, ,1291.56,1662.33,1253.72,2470.78,2501.65, ,
4426.82,4335.57,3697.49,7740.71,3225.39, ,3256.49,2968.91,2468.22,3290.26,622.492, ,1711.11,2374.69,2114.86,3624,1612.71, ,1559.98,2602.2,1708.35,5332.35,3424.69, ,
4024.48,3464.88,3405.79,7818.16,4241.45, ,3495.77,2288.98,4555.01,9330.15,3172.92, ,2292.64,2751.7,1954.89,3761.68,2023.91, ,3030.87,2641.09,1333.21,3465.67,984.14, ,
3447.75,3290.92,3697.29,9345.26,2303.49, ,2250.52,2477.54,4873.77,5159.13,5209.26, ,3100.87,1992.8,2115.87,5732.54,2724.29, ,2036.04,1842.49,1904.43,4738,1886.47, ,
