4915,4918,5234,5259,5288,9192,10816, ,2525,2548,2743,2772,2943,4961,4950, ,1433,1451,1551,1577,1629,2835,2496, ,1181,1096,1208,1236,1159,2661,2536, ,813,909,987,985,959,2034,1562, ,772,737,1013,864,1130,2260,1207, ,670,676,695,808,736,1467,830, ,
5023,4947,5153,5158,5277,8987,11138, ,2517,2564,2742,2692,2688,4676,4219, ,1678,1439,1523,1546,1728,3677,3221, ,1143,1131,1132,1078,988,2123,1520, ,827,882,1010,994,990,1924,1661, ,736,730,945,864,875,1345,1350, ,653,714,733,771,795,1925,1122, ,
4962,4870,5145,5279,5138,9181,12517, ,2538,2458,2683,2727,2659,6179,5004, ,1386,1394,1508,1683,1557,4168,3091, ,1084,1049,1234,1258,1138,2597,1953, ,776,844,1139,957,887,1708,1744, ,828,757,738,821,782,2058,1314, ,622,649,728,716,655,1407,935, ,
4838,5023,5275,5224,5247,9084,11465, ,2541,2508,2806,2769,2887,4714,6393, ,1394,1500,1414,1637,1585,2962,3932, ,1112,1025,1078,1199,1119,2378,1969, ,918,831,1003,967,984,1890,1495, ,758,835,790,829,710,2071,1595, ,660,757,725,710,682,1469,946, ,
4848,4795,5287,5340,5221,8989,11836, ,2477,2565,2623,2718,2740,5635,5192, ,1435,1558,1476,1538,1487,4692,3436, ,991,989,1203,1169,1208,2533,2774, ,875,802,941,892,1050,1964,1540, ,805,721,837,800,850,1969,1185, ,741,651,742,727,715,1231,991, ,
4820,4896,5248,5181,5167,9090,11467, ,2726,2666,2770,2735,2787,4903,5319, ,1475,1472,1464,1518,1587,3201,3641, ,1048,1001,1027,1082,990,4111,2200, ,810,914,920,1024,1045,1797,1901, ,784,681,851,829,857,1471,2086, ,738,609,731,695,712,1357,1033, ,
4834,4884,5260,5486,5317,9195,9676, ,2630,2631,2651,2663,2738,5334,5693, ,1447,1431,1625,1458,1454,3137,2755, ,1043,1062,1162,1307,1287,3898,1377, ,912,857,953,999,975,1735,1265, ,705,779,822,769,816,1707,1393, ,799,780,736,671,684,1267,873, ,
4928,4972,5156,5196,5214,9502,11144, ,2590,2485,2666,2727,2713,4679,5503, ,1320,1368,1594,1628,1564,4884,2126, ,1062,1038,1126,1185,1174,3628,1619, ,816,854,1037,1030,1103,2569,1539, ,763,729,878,784,821,1711,1089, ,678,625,701,716,630,1949,1014, ,
5021,4908,5290,5327,5342,9252,9973, ,2585,2676,2780,2834,2812,4965,6239, ,1641,1405,1440,1547,1477,5153,2910, ,1135,984,1071,1115,1076,3175,2098, ,833,864,857,894,880,2018,1655, ,736,716,872,835,909,2907,1103, ,740,697,809,816,708,1944,1172, ,
4868,4767,5282,5269,5230,9165,8582, ,2533,2657,2840,2822,2714,5255,5141, ,1555,1458,1512,1563,1504,3487,2667, ,1033,1005,1129,1134,1351,3082,2199, ,901,899,909,932,993,2477,1400, ,764,710,847,880,801,1823,1472, ,604,689,819,675,757,1744,943, ,
