1064.5,1077.5,1088.5, ,537.25,532.75,579.75, ,
1079.5,1076.5,1124.5, ,552.75,545.25,565.25, ,
1082.5,1082.5,1118.5, ,532,548,564, ,

1075.5,1078.83,1110.5, ,540.667,542,569.667, ,
7.87401,2.62467,15.748, ,8.80893,6.63639,7.14823, ,
