Comunication range: 4,
409.259,392.907,246.895,404.775,188.52, ,319.229,299.682,389.911,351.509,307.341, ,277.819,485.854,157.613,202.862,314.298, ,275.017,200.849,225.56,133.58,258.303, ,






Comunication range: 12,
746,726,329,1714,853, ,711,723,465,1962,414, ,652,471,671,1845,585, ,787,838,697,2094,752, ,
550,546,370,430,464, ,592,414,737,2074,617, ,654,944,809,2077,651, ,902,756,1228,2143,709, ,
665,494,309,2665,8, ,459,388,542,1987,569, ,820,795,781,1995,599, ,999,915,1106,2174,1766, ,
426,410,442,1806,442, ,819,529,629,1921,578, ,545,947,773,2008,765, ,589,694,1098,1999,945, ,
182,210,354,1407,490, ,389,563,657,1907,441, ,780,786,679,2003,976, ,1350,899,789,2126,1442, ,
244,305,338,1984,358, ,669,843,490,1829,602, ,487,493,788,2263,1163, ,803,700,907,2077,703, ,
312,528,230,1985,509, ,560,579,496,1982,602, ,729,735,549,2094,1254, ,924,1072,1005,1930,901, ,
608,1013,397,1883,635, ,571,643,454,2002,642, ,878,661,619,1996,802, ,1317,1291,1105,1972,1934, ,
858,461,314,1954,726, ,503,530,720,2378,572, ,577,622,913,2046,1414, ,671,708,811,1997,1023, ,
303,341,659,1640,553, ,291,546,569,2094,718, ,726,725,836,2064,873, ,962,732,1009,1967,1841, ,
696,720,316,1992,236, ,739,967,405,2012,659, ,674,512,787,2006,887, ,923,929,818,1951,747, ,
1004,218,562,2212,818, ,437,516,548,2022,584, ,697,671,714,1847,1378, ,607,762,1219,2111,1035, ,
1303,1207,369,1984,180, ,267,271,561,1986,851, ,1055,795,898,2036,652, ,1026,759,1033,1991,941, ,
702,886,379,1984,289, ,770,779,639,1899,529, ,856,504,642,2042,1666, ,949,819,740,2183,1237, ,
268,450,284,1984,223, ,850,454,631,1982,483, ,551,453,756,1994,478, ,1006,1097,1022,2059,685, ,
420,482,334,1984,402, ,892,897,447,2008,617, ,701,1954,742,2162,668, ,795,1067,603,2028,1143, ,
313,291,325,1984,100, ,738,772,396,1877,512, ,751,762,720,1917,620, ,798,952,812,2105,3108, ,
272,364,271,1965,318, ,801,403,1851,1997,523, ,797,988,761,2058,957, ,838,639,847,1982,1006, ,
632,431,412,1961,530, ,696,515,436,2050,942, ,834,847,533,2073,693, ,1182,721,792,2152,839, ,
