7191.26,7237.89,7426.07, ,3723.59,3780.24,3842.63, ,
7142.83,7057.08,7424.62, ,3618.57,3537.14,3658.52, ,
7024.76,7003.27,7368.18, ,3635.22,3734.82,4000.66, ,

7119.62,7099.41,7406.29, ,3659.13,3684.07,3833.94, ,
69.9239,100.353,26.9522, ,46.086,105.535,139.813, ,
