0.237641,0.158609,0.103279, ,1.20074,1.76525,0.577009, ,
0.319831,0.164516,0.149031, ,1.24194,0.505309,0.593144, ,
0.231648,0.168884,0.163437, ,0.867656,0.684568,1.36896, ,

0.26304,0.164003,0.138583, ,1.10345,0.985043,0.846371, ,
0.0402316,0.00421028,0.0256465, ,0.167575,0.556525,0.369585, ,
