17.0894,11.48,7.6696, ,44.7108,66.7308,22.1724, ,
22.845,11.6101,11.065, ,44.9404,17.8735,21.7003, ,
16.2727,11.8274,12.0423, ,31.5412,25.5674,54.7674, ,

18.7357,11.6391,10.259, ,40.3975,36.7239,32.88, ,
2.92476,0.143321,1.87393, ,6.26302,21.4493,15.4779, ,
